#This map is createrd by MapFileWriter
<e> cube cube cube1 100.0 -16.975307 10.0 1.0 false
<e> null grassObject grassObjAtlas 295.0 23.103794 650.0 1.9028511 true
<e> null grassObject grassObjAtlas 295.0 23.103794 650.0 1.9028511 true
<e> null grassObject grassObjAtlas 300.0 24.68687 650.0 1.4856807 true
<e> null grassObject grassObjAtlas 300.0 24.68687 650.0 1.4856807 true
<e> null grassObject grassObjAtlas 305.0 25.235647 650.0 1.2297628 true
<e> null grassObject grassObjAtlas 305.0 25.235647 650.0 1.2297628 true
<e> null grassObject grassObjAtlas 310.0 25.209576 650.0 1.6685803 true
<e> null grassObject grassObjAtlas 310.0 25.209576 650.0 1.6685803 true
<e> null grassObject grassObjAtlas 315.0 25.875156 650.0 2.0619426 true
<e> null grassObject grassObjAtlas 315.0 25.875156 650.0 2.0619426 true
<e> null grassObject grassObjAtlas 320.0 26.373947 650.0 2.796924 true
<e> null grassObject grassObjAtlas 320.0 26.373947 650.0 2.796924 true
<e> null grassObject grassObjAtlas 325.0 26.197258 650.0 2.603261 true
<e> null grassObject grassObjAtlas 325.0 26.197258 650.0 2.603261 true
<e> null grassObject grassObjAtlas 330.0 25.504265 650.0 1.997946 true
<e> null grassObject grassObjAtlas 330.0 25.504265 650.0 1.997946 true
<e> null grassObject grassObjAtlas 335.0 25.048538 650.0 2.6023247 true
<e> null grassObject grassObjAtlas 335.0 25.048538 650.0 2.6023247 true
<e> null grassObject grassObjAtlas 340.0 24.477049 650.0 1.983264 true
<e> null grassObject grassObjAtlas 340.0 24.477049 650.0 1.983264 true
<e> null grassObject grassObjAtlas 345.0 24.836304 650.0 2.184341 true
<e> null grassObject grassObjAtlas 345.0 24.836304 650.0 2.184341 true
<e> null grassObject grassObjAtlas 350.0 25.940464 650.0 2.837954 true
<e> null grassObject grassObjAtlas 350.0 25.940464 650.0 2.837954 true
<e> null grassObject grassObjAtlas 355.0 26.126923 650.0 1.1981657 true
<e> null grassObject grassObjAtlas 355.0 26.126923 650.0 1.1981657 true
<e> null grassObject grassObjAtlas 360.0 25.100473 650.0 1.7139535 true
<e> null grassObject grassObjAtlas 360.0 25.100473 650.0 1.7139535 true
<e> null grassObject grassObjAtlas 365.0 23.913973 650.0 2.0394683 true
<e> null grassObject grassObjAtlas 365.0 23.913973 650.0 2.0394683 true
<e> null grassObject grassObjAtlas 370.0 21.47311 650.0 2.312253 true
<e> null grassObject grassObjAtlas 370.0 21.47311 650.0 2.312253 true
<e> null grassObject grassObjAtlas 375.0 18.370094 650.0 1.033301 true
<e> null grassObject grassObjAtlas 375.0 18.370094 650.0 1.033301 true
<e> null grassObject grassObjAtlas 380.0 15.987417 650.0 2.108017 true
<e> null grassObject grassObjAtlas 380.0 15.987417 650.0 2.108017 true
<e> null grassObject grassObjAtlas 385.0 14.85346 650.0 1.1545789 true
<e> null grassObject grassObjAtlas 385.0 14.85346 650.0 1.1545789 true
<e> null grassObject grassObjAtlas 390.0 13.830313 650.0 1.0569243 true
<e> null grassObject grassObjAtlas 390.0 13.830313 650.0 1.0569243 true
<e> null grassObject grassObjAtlas 395.0 15.170046 650.0 1.6428622 true
<e> null grassObject grassObjAtlas 395.0 15.170046 650.0 1.6428622 true
<e> null grassObject grassObjAtlas 400.0 16.247652 650.0 2.545052 true
<e> null grassObject grassObjAtlas 400.0 16.247652 650.0 2.545052 true
<e> null grassObject grassObjAtlas 405.0 16.270452 650.0 1.0943465 true
<e> null grassObject grassObjAtlas 405.0 16.270452 650.0 1.0943465 true
<e> null grassObject grassObjAtlas 410.0 14.937444 650.0 1.0401552 true
<e> null grassObject grassObjAtlas 410.0 14.937444 650.0 1.0401552 true
<e> null grassObject grassObjAtlas 415.0 12.979562 650.0 1.2114247 true
<e> null grassObject grassObjAtlas 415.0 12.979562 650.0 1.2114247 true
<e> null grassObject grassObjAtlas 420.0 10.466537 650.0 1.1071279 true
<e> null grassObject grassObjAtlas 420.0 10.466537 650.0 1.1071279 true
<e> null grassObject grassObjAtlas 425.0 7.7305603 650.0 2.5370693 true
<e> null grassObject grassObjAtlas 425.0 7.7305603 650.0 2.5370693 true
<e> null grassObject grassObjAtlas 430.0 4.776898 650.0 1.9089103 true
<e> null grassObject grassObjAtlas 430.0 4.776898 650.0 1.9089103 true
<e> null grassObject grassObjAtlas 435.0 1.811273 650.0 2.3323789 true
<e> null grassObject grassObjAtlas 435.0 1.811273 650.0 2.3323789 true
<e> null grassObject grassObjAtlas 440.0 -1.3095565 650.0 2.1765 true
<e> null grassObject grassObjAtlas 440.0 -1.3095565 650.0 2.1765 true
<e> null grassObject grassObjAtlas 445.0 -3.4494624 650.0 1.0619445 true
<e> null grassObject grassObjAtlas 445.0 -3.4494624 650.0 1.0619445 true
<e> null grassObject grassObjAtlas 450.0 -5.014721 650.0 2.954711 true
<e> null grassObject grassObjAtlas 450.0 -5.014721 650.0 2.954711 true
<e> null grassObject grassObjAtlas 455.0 -6.330803 650.0 2.6804876 true
<e> null grassObject grassObjAtlas 455.0 -6.330803 650.0 2.6804876 true
<e> null grassObject grassObjAtlas 460.0 -8.241589 650.0 1.6767544 true
<e> null grassObject grassObjAtlas 460.0 -8.241589 650.0 1.6767544 true
<e> null grassObject grassObjAtlas 465.0 -11.606764 650.0 2.669022 true
<e> null grassObject grassObjAtlas 465.0 -11.606764 650.0 2.669022 true
<e> null grassObject grassObjAtlas 470.0 -14.97921 650.0 2.6597586 true
<e> null grassObject grassObjAtlas 470.0 -14.97921 650.0 2.6597586 true
<e> null grassObject grassObjAtlas 475.0 -18.078352 650.0 1.3093617 true
<e> null grassObject grassObjAtlas 475.0 -18.078352 650.0 1.3093617 true
<e> null grassObject grassObjAtlas 480.0 -20.251503 650.0 2.720376 true
<e> null grassObject grassObjAtlas 480.0 -20.251503 650.0 2.720376 true
<e> null grassObject grassObjAtlas 485.0 -20.628122 650.0 2.4281316 true
<e> null grassObject grassObjAtlas 485.0 -20.628122 650.0 2.4281316 true
<e> null grassObject grassObjAtlas 490.0 -20.294662 650.0 2.966291 true
<e> null grassObject grassObjAtlas 490.0 -20.294662 650.0 2.966291 true
<e> null grassObject grassObjAtlas 495.0 -18.69365 650.0 2.3578508 true
<e> null grassObject grassObjAtlas 495.0 -18.69365 650.0 2.3578508 true
<e> null grassObject grassObjAtlas 500.0 -16.349533 650.0 2.013638 true
<e> null grassObject grassObjAtlas 500.0 -16.349533 650.0 2.013638 true
<e> null grassObject grassObjAtlas 505.0 -14.500162 650.0 1.3816042 true
<e> null grassObject grassObjAtlas 505.0 -14.500162 650.0 1.3816042 true
<e> null grassObject grassObjAtlas 510.0 -15.329775 650.0 1.9061902 true
<e> null grassObject grassObjAtlas 510.0 -15.329775 650.0 1.9061902 true
<e> null grassObject grassObjAtlas 515.0 -15.110118 650.0 2.8341093 true
<e> null grassObject grassObjAtlas 515.0 -15.110118 650.0 2.8341093 true
<e> null grassObject grassObjAtlas 520.0 -13.649727 650.0 1.2700906 true
<e> null grassObject grassObjAtlas 520.0 -13.649727 650.0 1.2700906 true
<e> null grassObject grassObjAtlas 525.0 -12.80929 650.0 1.366623 true
<e> null grassObject grassObjAtlas 525.0 -12.80929 650.0 1.366623 true
<e> null grassObject grassObjAtlas 530.0 -12.800403 650.0 2.0345125 true
<e> null grassObject grassObjAtlas 530.0 -12.800403 650.0 2.0345125 true
<e> null grassObject grassObjAtlas 535.0 -11.809819 650.0 1.8433692 true
<e> null grassObject grassObjAtlas 535.0 -11.809819 650.0 1.8433692 true
<e> null grassObject grassObjAtlas 540.0 -10.695998 650.0 2.0968218 true
<e> null grassObject grassObjAtlas 540.0 -10.695998 650.0 2.0968218 true
<e> null grassObject grassObjAtlas 545.0 -9.24273 650.0 2.7765436 true
<e> null grassObject grassObjAtlas 545.0 -9.24273 650.0 2.7765436 true
<e> null grassObject grassObjAtlas 550.0 -8.168522 650.0 1.2297403 true
<e> null grassObject grassObjAtlas 550.0 -8.168522 650.0 1.2297403 true
<e> null grassObject grassObjAtlas 555.0 -7.340643 650.0 1.1352084 true
<e> null grassObject grassObjAtlas 555.0 -7.340643 650.0 1.1352084 true
<e> null grassObject grassObjAtlas 560.0 -8.096405 650.0 1.3430545 true
<e> null grassObject grassObjAtlas 560.0 -8.096405 650.0 1.3430545 true
<e> null grassObject grassObjAtlas 565.0 -8.872267 650.0 2.446557 true
<e> null grassObject grassObjAtlas 565.0 -8.872267 650.0 2.446557 true
<e> null grassObject grassObjAtlas 570.0 -10.126087 650.0 2.8552027 true
<e> null grassObject grassObjAtlas 570.0 -10.126087 650.0 2.8552027 true
<e> null grassObject grassObjAtlas 575.0 -11.967273 650.0 1.1683782 true
<e> null grassObject grassObjAtlas 575.0 -11.967273 650.0 1.1683782 true
<e> null grassObject grassObjAtlas 580.0 -13.7952175 650.0 2.7385325 true
<e> null grassObject grassObjAtlas 580.0 -13.7952175 650.0 2.7385325 true
<e> null grassObject grassObjAtlas 585.0 -12.907327 650.0 1.8275657 true
<e> null grassObject grassObjAtlas 585.0 -12.907327 650.0 1.8275657 true
<e> null grassObject grassObjAtlas 590.0 -10.7717085 650.0 2.020255 true
<e> null grassObject grassObjAtlas 590.0 -10.7717085 650.0 2.020255 true
<e> null grassObject grassObjAtlas 595.0 -8.725486 650.0 1.0260122 true
<e> null grassObject grassObjAtlas 595.0 -8.725486 650.0 1.0260122 true
<e> null grassObject grassObjAtlas 600.0 -7.495065 650.0 1.7995402 true
<e> null grassObject grassObjAtlas 600.0 -7.495065 650.0 1.7995402 true
<e> null grassObject grassObjAtlas 605.0 -7.5715065 650.0 1.4031775 true
<e> null grassObject grassObjAtlas 605.0 -7.5715065 650.0 1.4031775 true
<e> null grassObject grassObjAtlas 610.0 -9.965921 650.0 1.7364414 true
<e> null grassObject grassObjAtlas 610.0 -9.965921 650.0 1.7364414 true
<e> null grassObject grassObjAtlas 615.0 -11.343591 650.0 2.4613066 true
<e> null grassObject grassObjAtlas 615.0 -11.343591 650.0 2.4613066 true
<e> null grassObject grassObjAtlas 620.0 -11.59301 650.0 2.4432902 true
<e> null grassObject grassObjAtlas 620.0 -11.59301 650.0 2.4432902 true
<e> null grassObject grassObjAtlas 625.0 -11.773679 650.0 1.9082177 true
<e> null grassObject grassObjAtlas 625.0 -11.773679 650.0 1.9082177 true
<e> null grassObject grassObjAtlas 630.0 -13.373438 650.0 1.1330049 true
<e> null grassObject grassObjAtlas 630.0 -13.373438 650.0 1.1330049 true
<e> null grassObject grassObjAtlas 635.0 -14.326634 650.0 2.1135294 true
<e> null grassObject grassObjAtlas 635.0 -14.326634 650.0 2.1135294 true
<e> null grassObject grassObjAtlas 640.0 -15.69393 650.0 1.5268052 true
<e> null grassObject grassObjAtlas 640.0 -15.69393 650.0 1.5268052 true
<e> null grassObject grassObjAtlas 645.0 -16.94321 650.0 2.323194 true
<e> null grassObject grassObjAtlas 645.0 -16.94321 650.0 2.323194 true
<e> null grassObject grassObjAtlas 650.0 -17.450464 650.0 1.5777614 true
<e> null grassObject grassObjAtlas 650.0 -17.450464 650.0 1.5777614 true
<e> null grassObject grassObjAtlas 655.0 -16.385538 650.0 1.506479 true
<e> null grassObject grassObjAtlas 655.0 -16.385538 650.0 1.506479 true
<e> null grassObject grassObjAtlas 660.0 -17.59054 650.0 1.6143088 true
<e> null grassObject grassObjAtlas 660.0 -17.59054 650.0 1.6143088 true
<e> null grassObject grassObjAtlas 665.0 -18.788212 650.0 2.8476505 true
<e> null grassObject grassObjAtlas 665.0 -18.788212 650.0 2.8476505 true
<e> null grassObject grassObjAtlas 670.0 -20.240854 650.0 1.5434791 true
<e> null grassObject grassObjAtlas 670.0 -20.240854 650.0 1.5434791 true
<e> null grassObject grassObjAtlas 675.0 -22.037254 650.0 1.8262798 true
<e> null grassObject grassObjAtlas 675.0 -22.037254 650.0 1.8262798 true
<e> null grassObject grassObjAtlas 680.0 -24.341059 650.0 2.6775346 true
<e> null grassObject grassObjAtlas 680.0 -24.341059 650.0 2.6775346 true
<e> null grassObject grassObjAtlas 685.0 -24.832901 650.0 2.0963738 true
<e> null grassObject grassObjAtlas 685.0 -24.832901 650.0 2.0963738 true
<e> null grassObject grassObjAtlas 690.0 -25.11591 650.0 1.3665556 true
<e> null grassObject grassObjAtlas 690.0 -25.11591 650.0 1.3665556 true
<e> null grassObject grassObjAtlas 695.0 -24.811401 650.0 1.6726676 true
<e> null grassObject grassObjAtlas 695.0 -24.811401 650.0 1.6726676 true
<e> null grassObject grassObjAtlas 700.0 -23.981577 650.0 2.1462479 true
<e> null grassObject grassObjAtlas 700.0 -23.981577 650.0 2.1462479 true
<e> null grassObject grassObjAtlas 705.0 -22.297123 650.0 1.615916 true
<e> null grassObject grassObjAtlas 705.0 -22.297123 650.0 1.615916 true
<e> null grassObject grassObjAtlas 710.0 -23.130516 650.0 2.6639242 true
<e> null grassObject grassObjAtlas 710.0 -23.130516 650.0 2.6639242 true
<e> null grassObject grassObjAtlas 715.0 -25.038298 650.0 2.9876833 true
<e> null grassObject grassObjAtlas 715.0 -25.038298 650.0 2.9876833 true
<e> null grassObject grassObjAtlas 720.0 -26.163456 650.0 1.7516692 true
<e> null grassObject grassObjAtlas 720.0 -26.163456 650.0 1.7516692 true
<e> null grassObject grassObjAtlas 725.0 -25.600761 650.0 1.4849342 true
<e> null grassObject grassObjAtlas 725.0 -25.600761 650.0 1.4849342 true
<e> null grassObject grassObjAtlas 730.0 -25.066267 650.0 2.1057587 true
<e> null grassObject grassObjAtlas 730.0 -25.066267 650.0 2.1057587 true
<e> null grassObject grassObjAtlas 735.0 -25.190681 650.0 1.187959 true
<e> null grassObject grassObjAtlas 735.0 -25.190681 650.0 1.187959 true
<e> null grassObject grassObjAtlas 740.0 -24.158245 650.0 2.9433804 true
<e> null grassObject grassObjAtlas 740.0 -24.158245 650.0 2.9433804 true
<e> null grassObject grassObjAtlas 745.0 -22.256021 650.0 2.2403412 true
<e> null grassObject grassObjAtlas 745.0 -22.256021 650.0 2.2403412 true
<e> null grassObject grassObjAtlas 750.0 -20.198914 650.0 1.4856874 true
<e> null grassObject grassObjAtlas 750.0 -20.198914 650.0 1.4856874 true
<e> null grassObject grassObjAtlas 755.0 -19.49359 650.0 2.1615448 true
<e> null grassObject grassObjAtlas 755.0 -19.49359 650.0 2.1615448 true
<e> null grassObject grassObjAtlas 760.0 -20.724705 650.0 2.3106775 true
<e> null grassObject grassObjAtlas 760.0 -20.724705 650.0 2.3106775 true
<e> null grassObject grassObjAtlas 765.0 -22.77204 650.0 2.6622934 true
<e> null grassObject grassObjAtlas 765.0 -22.77204 650.0 2.6622934 true
<e> null grassObject grassObjAtlas 770.0 -25.207397 650.0 1.5868695 true
<e> null grassObject grassObjAtlas 770.0 -25.207397 650.0 1.5868695 true
<e> null grassObject grassObjAtlas 775.0 -28.044073 650.0 1.2374959 true
<e> null grassObject grassObjAtlas 775.0 -28.044073 650.0 1.2374959 true
<e> null grassObject grassObjAtlas 780.0 -30.890495 650.0 2.4022374 true
<e> null grassObject grassObjAtlas 780.0 -30.890495 650.0 2.4022374 true
<e> null grassObject grassObjAtlas 785.0 -34.770138 650.0 2.0545485 true
<e> null grassObject grassObjAtlas 785.0 -34.770138 650.0 2.0545485 true
<e> null grassObject grassObjAtlas 790.0 -38.648853 650.0 2.2114277 true
<e> null grassObject grassObjAtlas 790.0 -38.648853 650.0 2.2114277 true
<e> null grassObject grassObjAtlas 795.0 -41.58103 650.0 1.4961941 true
<e> null grassObject grassObjAtlas 795.0 -41.58103 650.0 1.4961941 true
<e> null grassObject grassObjAtlas 0.0 -3.485677 655.0 1.6133401 true
<e> null grassObject grassObjAtlas 0.0 -3.485677 655.0 1.6133401 true
<e> null grassObject grassObjAtlas 5.0 -2.6807282 655.0 1.5727456 true
<e> null grassObject grassObjAtlas 5.0 -2.6807282 655.0 1.5727456 true
<e> null grassObject grassObjAtlas 10.0 -1.4610214 655.0 2.9223676 true
<e> null grassObject grassObjAtlas 10.0 -1.4610214 655.0 2.9223676 true
<e> null grassObject grassObjAtlas 15.0 -0.51917654 655.0 2.8606577 true
<e> null grassObject grassObjAtlas 15.0 -0.51917654 655.0 2.8606577 true
<e> null grassObject grassObjAtlas 20.0 -0.3369302 655.0 1.397795 true
<e> null grassObject grassObjAtlas 20.0 -0.3369302 655.0 1.397795 true
<e> null grassObject grassObjAtlas 25.0 -1.133051 655.0 1.8816752 true
<e> null grassObject grassObjAtlas 25.0 -1.133051 655.0 1.8816752 true
<e> null grassObject grassObjAtlas 30.0 -0.15595554 655.0 2.5412588 true
<e> null grassObject grassObjAtlas 30.0 -0.15595554 655.0 2.5412588 true
<e> null grassObject grassObjAtlas 35.0 1.5358956 655.0 1.2938467 true
<e> null grassObject grassObjAtlas 35.0 1.5358956 655.0 1.2938467 true
<e> null grassObject grassObjAtlas 40.0 2.593329 655.0 1.9621007 true
<e> null grassObject grassObjAtlas 40.0 2.593329 655.0 1.9621007 true
<e> null grassObject grassObjAtlas 45.0 2.6030118 655.0 1.9636196 true
<e> null grassObject grassObjAtlas 45.0 2.6030118 655.0 1.9636196 true
<e> null grassObject grassObjAtlas 50.0 3.3267803 655.0 2.2515955 true
<e> null grassObject grassObjAtlas 50.0 3.3267803 655.0 2.2515955 true
<e> null grassObject grassObjAtlas 55.0 3.9630008 655.0 1.1242424 true
<e> null grassObject grassObjAtlas 55.0 3.9630008 655.0 1.1242424 true
<e> null grassObject grassObjAtlas 60.0 4.083181 655.0 2.8122587 true
<e> null grassObject grassObjAtlas 60.0 4.083181 655.0 2.8122587 true
<e> null grassObject grassObjAtlas 65.0 4.0435567 655.0 2.2533636 true
<e> null grassObject grassObjAtlas 65.0 4.0435567 655.0 2.2533636 true
<e> null grassObject grassObjAtlas 70.0 4.1828337 655.0 1.2768849 true
<e> null grassObject grassObjAtlas 70.0 4.1828337 655.0 1.2768849 true
<e> null grassObject grassObjAtlas 75.0 4.654892 655.0 1.0317473 true
<e> null grassObject grassObjAtlas 75.0 4.654892 655.0 1.0317473 true
<e> null grassObject grassObjAtlas 80.0 6.477915 655.0 2.0490556 true
<e> null grassObject grassObjAtlas 80.0 6.477915 655.0 2.0490556 true
<e> null grassObject grassObjAtlas 85.0 9.395525 655.0 2.4414878 true
<e> null grassObject grassObjAtlas 85.0 9.395525 655.0 2.4414878 true
<e> null grassObject grassObjAtlas 90.0 12.380901 655.0 1.5341656 true
<e> null grassObject grassObjAtlas 90.0 12.380901 655.0 1.5341656 true
<e> null grassObject grassObjAtlas 95.0 14.219999 655.0 1.5482109 true
<e> null grassObject grassObjAtlas 95.0 14.219999 655.0 1.5482109 true
<e> null grassObject grassObjAtlas 100.0 13.654449 655.0 2.1455183 true
<e> null grassObject grassObjAtlas 100.0 13.654449 655.0 2.1455183 true
<e> null grassObject grassObjAtlas 105.0 15.084642 655.0 2.2660773 true
<e> null grassObject grassObjAtlas 105.0 15.084642 655.0 2.2660773 true
<e> null grassObject grassObjAtlas 110.0 18.532032 655.0 2.4077907 true
<e> null grassObject grassObjAtlas 110.0 18.532032 655.0 2.4077907 true
<e> null grassObject grassObjAtlas 115.0 22.848543 655.0 1.0616574 true
<e> null grassObject grassObjAtlas 115.0 22.848543 655.0 1.0616574 true
<e> null grassObject grassObjAtlas 120.0 26.541588 655.0 2.0906358 true
<e> null grassObject grassObjAtlas 120.0 26.541588 655.0 2.0906358 true
<e> null grassObject grassObjAtlas 125.0 30.029985 655.0 2.4039838 true
<e> null grassObject grassObjAtlas 125.0 30.029985 655.0 2.4039838 true
<e> null grassObject grassObjAtlas 130.0 32.45707 655.0 2.8449502 true
<e> null grassObject grassObjAtlas 130.0 32.45707 655.0 2.8449502 true
<e> null grassObject grassObjAtlas 135.0 33.829563 655.0 2.2605581 true
<e> null grassObject grassObjAtlas 135.0 33.829563 655.0 2.2605581 true
<e> null grassObject grassObjAtlas 140.0 34.244404 655.0 2.2463284 true
<e> null grassObject grassObjAtlas 140.0 34.244404 655.0 2.2463284 true
<e> null grassObject grassObjAtlas 145.0 33.8743 655.0 2.1763115 true
<e> null grassObject grassObjAtlas 145.0 33.8743 655.0 2.1763115 true
<e> null grassObject grassObjAtlas 150.0 33.409527 655.0 1.3435521 true
