#This map is createrd by MapFileWriter
<e> cube cube cube1 100.0 3.4663596 10.0 1.0 false
<e> null grassObject grassObjAtlas 90.0 2.017427 765.0 2.020589 true
<e> null grassObject grassObjAtlas 90.0 2.017427 765.0 2.020589 true
<e> null grassObject grassObjAtlas 95.0 3.9028034 765.0 1.5268621 true
<e> null grassObject grassObjAtlas 95.0 3.9028034 765.0 1.5268621 true
<e> null grassObject grassObjAtlas 100.0 5.1344805 765.0 2.3221335 true
<e> null grassObject grassObjAtlas 100.0 5.1344805 765.0 2.3221335 true
<e> null grassObject grassObjAtlas 105.0 6.1987877 765.0 1.3670228 true
<e> null grassObject grassObjAtlas 105.0 6.1987877 765.0 1.3670228 true
<e> null grassObject grassObjAtlas 110.0 6.4626474 765.0 1.8005673 true
<e> null grassObject grassObjAtlas 110.0 6.4626474 765.0 1.8005673 true
<e> null grassObject grassObjAtlas 115.0 6.0892096 765.0 1.1057559 true
<e> null grassObject grassObjAtlas 115.0 6.0892096 765.0 1.1057559 true
<e> null grassObject grassObjAtlas 120.0 5.193837 765.0 2.7765722 true
<e> null grassObject grassObjAtlas 120.0 5.193837 765.0 2.7765722 true
<e> null grassObject grassObjAtlas 125.0 4.4146204 765.0 2.4181142 true
<e> null grassObject grassObjAtlas 125.0 4.4146204 765.0 2.4181142 true
<e> null grassObject grassObjAtlas 130.0 6.013346 765.0 2.961812 true
<e> null grassObject grassObjAtlas 130.0 6.013346 765.0 2.961812 true
<e> null grassObject grassObjAtlas 135.0 7.660273 765.0 2.3181217 true
<e> null grassObject grassObjAtlas 135.0 7.660273 765.0 2.3181217 true
<e> null grassObject grassObjAtlas 140.0 9.702614 765.0 2.5471787 true
<e> null grassObject grassObjAtlas 140.0 9.702614 765.0 2.5471787 true
<e> null grassObject grassObjAtlas 145.0 11.688261 765.0 1.6323475 true
<e> null grassObject grassObjAtlas 145.0 11.688261 765.0 1.6323475 true
<e> null grassObject grassObjAtlas 150.0 13.460925 765.0 1.0414063 true
<e> null grassObject grassObjAtlas 150.0 13.460925 765.0 1.0414063 true
<e> null grassObject grassObjAtlas 155.0 14.694965 765.0 1.880024 true
<e> null grassObject grassObjAtlas 155.0 14.694965 765.0 1.880024 true
<e> null grassObject grassObjAtlas 160.0 15.195618 765.0 2.7324917 true
<e> null grassObject grassObjAtlas 160.0 15.195618 765.0 2.7324917 true
<e> null grassObject grassObjAtlas 165.0 15.906088 765.0 2.63481 true
<e> null grassObject grassObjAtlas 165.0 15.906088 765.0 2.63481 true
<e> null grassObject grassObjAtlas 170.0 16.48586 765.0 1.9247234 true
<e> null grassObject grassObjAtlas 170.0 16.48586 765.0 1.9247234 true
<e> null grassObject grassObjAtlas 175.0 16.457668 765.0 2.5550075 true
<e> null grassObject grassObjAtlas 175.0 16.457668 765.0 2.5550075 true
<e> null grassObject grassObjAtlas 180.0 17.555273 765.0 1.7898363 true
<e> null grassObject grassObjAtlas 180.0 17.555273 765.0 1.7898363 true
<e> null grassObject grassObjAtlas 185.0 18.793636 765.0 2.7597668 true
<e> null grassObject grassObjAtlas 185.0 18.793636 765.0 2.7597668 true
<e> null grassObject grassObjAtlas 190.0 21.694563 765.0 1.4670404 true
<e> null grassObject grassObjAtlas 190.0 21.694563 765.0 1.4670404 true
<e> null grassObject grassObjAtlas 195.0 25.853132 765.0 1.1317812 true
<e> null grassObject grassObjAtlas 195.0 25.853132 765.0 1.1317812 true
<e> null grassObject grassObjAtlas 200.0 27.462994 765.0 1.4396696 true
<e> null grassObject grassObjAtlas 200.0 27.462994 765.0 1.4396696 true
<e> null grassObject grassObjAtlas 205.0 26.950123 765.0 2.5066104 true
<e> null grassObject grassObjAtlas 205.0 26.950123 765.0 2.5066104 true
<e> null grassObject grassObjAtlas 210.0 25.856405 765.0 2.9735994 true
<e> null grassObject grassObjAtlas 210.0 25.856405 765.0 2.9735994 true
<e> null grassObject grassObjAtlas 215.0 25.12095 765.0 1.1608174 true
<e> null grassObject grassObjAtlas 215.0 25.12095 765.0 1.1608174 true
<e> null grassObject grassObjAtlas 220.0 23.04096 765.0 1.0731786 true
<e> null grassObject grassObjAtlas 220.0 23.04096 765.0 1.0731786 true
<e> null grassObject grassObjAtlas 225.0 20.924614 765.0 2.1624675 true
<e> null grassObject grassObjAtlas 225.0 20.924614 765.0 2.1624675 true
<e> null grassObject grassObjAtlas 230.0 18.766068 765.0 1.8243079 true
<e> null grassObject grassObjAtlas 230.0 18.766068 765.0 1.8243079 true
<e> null grassObject grassObjAtlas 235.0 16.30562 765.0 2.1564643 true
<e> null grassObject grassObjAtlas 235.0 16.30562 765.0 2.1564643 true
<e> null grassObject grassObjAtlas 240.0 14.539193 765.0 2.7628002 true
<e> null grassObject grassObjAtlas 240.0 14.539193 765.0 2.7628002 true
<e> null grassObject grassObjAtlas 245.0 14.29979 765.0 1.2131088 true
<e> null grassObject grassObjAtlas 245.0 14.29979 765.0 1.2131088 true
<e> null grassObject grassObjAtlas 250.0 15.757652 765.0 2.9218514 true
<e> null grassObject grassObjAtlas 250.0 15.757652 765.0 2.9218514 true
<e> null grassObject grassObjAtlas 255.0 16.853758 765.0 1.1918865 true
<e> null grassObject grassObjAtlas 255.0 16.853758 765.0 1.1918865 true
<e> null grassObject grassObjAtlas 260.0 17.718258 765.0 1.149162 true
<e> null grassObject grassObjAtlas 260.0 17.718258 765.0 1.149162 true
<e> null grassObject grassObjAtlas 265.0 18.44601 765.0 1.415756 true
<e> null grassObject grassObjAtlas 265.0 18.44601 765.0 1.415756 true
<e> null grassObject grassObjAtlas 270.0 19.758781 765.0 1.097068 true
<e> null grassObject grassObjAtlas 270.0 19.758781 765.0 1.097068 true
<e> null grassObject grassObjAtlas 275.0 20.339764 765.0 1.5973372 true
<e> null grassObject grassObjAtlas 275.0 20.339764 765.0 1.5973372 true
<e> null grassObject grassObjAtlas 280.0 20.563717 765.0 1.7142711 true
<e> null grassObject grassObjAtlas 280.0 20.563717 765.0 1.7142711 true
<e> null grassObject grassObjAtlas 285.0 19.881208 765.0 1.2218353 true
<e> null grassObject grassObjAtlas 285.0 19.881208 765.0 1.2218353 true
<e> null grassObject grassObjAtlas 290.0 20.245653 765.0 1.1230128 true
<e> null grassObject grassObjAtlas 290.0 20.245653 765.0 1.1230128 true
<e> null grassObject grassObjAtlas 295.0 20.505276 765.0 2.8179798 true
<e> null grassObject grassObjAtlas 295.0 20.505276 765.0 2.8179798 true
<e> null grassObject grassObjAtlas 300.0 20.123333 765.0 1.2496046 true
<e> null grassObject grassObjAtlas 300.0 20.123333 765.0 1.2496046 true
<e> null grassObject grassObjAtlas 305.0 19.38855 765.0 1.6146809 true
<e> null grassObject grassObjAtlas 305.0 19.38855 765.0 1.6146809 true
<e> null grassObject grassObjAtlas 310.0 18.250467 765.0 2.5692205 true
<e> null grassObject grassObjAtlas 310.0 18.250467 765.0 2.5692205 true
<e> null grassObject grassObjAtlas 315.0 16.154959 765.0 1.3956735 true
<e> null grassObject grassObjAtlas 315.0 16.154959 765.0 1.3956735 true
<e> null grassObject grassObjAtlas 320.0 14.031726 765.0 1.6890874 true
<e> null grassObject grassObjAtlas 320.0 14.031726 765.0 1.6890874 true
<e> null grassObject grassObjAtlas 325.0 12.720562 765.0 1.3666433 true
<e> null grassObject grassObjAtlas 325.0 12.720562 765.0 1.3666433 true
<e> null grassObject grassObjAtlas 330.0 11.916567 765.0 1.370247 true
<e> null grassObject grassObjAtlas 330.0 11.916567 765.0 1.370247 true
<e> null grassObject grassObjAtlas 335.0 10.417452 765.0 1.5098412 true
<e> null grassObject grassObjAtlas 335.0 10.417452 765.0 1.5098412 true
<e> null grassObject grassObjAtlas 340.0 8.986253 765.0 2.9007635 true
<e> null grassObject grassObjAtlas 340.0 8.986253 765.0 2.9007635 true
<e> null grassObject grassObjAtlas 345.0 7.237169 765.0 1.2220113 true
<e> null grassObject grassObjAtlas 345.0 7.237169 765.0 1.2220113 true
<e> null grassObject grassObjAtlas 350.0 6.2415657 765.0 2.6876554 true
<e> null grassObject grassObjAtlas 350.0 6.2415657 765.0 2.6876554 true
<e> null grassObject grassObjAtlas 355.0 5.524669 765.0 2.5457473 true
<e> null grassObject grassObjAtlas 355.0 5.524669 765.0 2.5457473 true
<e> null grassObject grassObjAtlas 360.0 4.9274597 765.0 1.5173049 true
<e> null grassObject grassObjAtlas 360.0 4.9274597 765.0 1.5173049 true
<e> null grassObject grassObjAtlas 365.0 4.7296405 765.0 1.5766091 true
<e> null grassObject grassObjAtlas 365.0 4.7296405 765.0 1.5766091 true
<e> null grassObject grassObjAtlas 370.0 5.4674096 765.0 2.4121876 true
<e> null grassObject grassObjAtlas 370.0 5.4674096 765.0 2.4121876 true
<e> null grassObject grassObjAtlas 375.0 6.3654537 765.0 2.7542052 true
<e> null grassObject grassObjAtlas 375.0 6.3654537 765.0 2.7542052 true
<e> null grassObject grassObjAtlas 380.0 7.1252885 765.0 1.4343231 true
<e> null grassObject grassObjAtlas 380.0 7.1252885 765.0 1.4343231 true
<e> null grassObject grassObjAtlas 385.0 6.652259 765.0 2.8518848 true
<e> null grassObject grassObjAtlas 385.0 6.652259 765.0 2.8518848 true
<e> null grassObject grassObjAtlas 390.0 5.69818 765.0 1.4829373 true
<e> null grassObject grassObjAtlas 390.0 5.69818 765.0 1.4829373 true
<e> null grassObject grassObjAtlas 395.0 4.004178 765.0 2.2249475 true
<e> null grassObject grassObjAtlas 395.0 4.004178 765.0 2.2249475 true
<e> null grassObject grassObjAtlas 400.0 2.3550057 765.0 1.2167776 true
<e> null grassObject grassObjAtlas 400.0 2.3550057 765.0 1.2167776 true
<e> null grassObject grassObjAtlas 405.0 0.82610756 765.0 1.9507556 true
<e> null grassObject grassObjAtlas 405.0 0.82610756 765.0 1.9507556 true
<e> null grassObject grassObjAtlas 410.0 -0.5890119 765.0 2.0929246 true
<e> null grassObject grassObjAtlas 410.0 -0.5890119 765.0 2.0929246 true
<e> null grassObject grassObjAtlas 415.0 -0.9066575 765.0 1.1165905 true
<e> null grassObject grassObjAtlas 415.0 -0.9066575 765.0 1.1165905 true
<e> null grassObject grassObjAtlas 420.0 -0.06428498 765.0 2.3276074 true
<e> null grassObject grassObjAtlas 420.0 -0.06428498 765.0 2.3276074 true
<e> null grassObject grassObjAtlas 425.0 1.055399 765.0 1.9344356 true
<e> null grassObject grassObjAtlas 425.0 1.055399 765.0 1.9344356 true
<e> null grassObject grassObjAtlas 430.0 2.78396 765.0 1.8055453 true
<e> null grassObject grassObjAtlas 430.0 2.78396 765.0 1.8055453 true
<e> null grassObject grassObjAtlas 435.0 4.805844 765.0 2.369326 true
<e> null grassObject grassObjAtlas 435.0 4.805844 765.0 2.369326 true
<e> null grassObject grassObjAtlas 440.0 6.7180114 765.0 1.8290358 true
<e> null grassObject grassObjAtlas 440.0 6.7180114 765.0 1.8290358 true
<e> null grassObject grassObjAtlas 445.0 7.1994977 765.0 1.3739141 true
<e> null grassObject grassObjAtlas 445.0 7.1994977 765.0 1.3739141 true
<e> null grassObject grassObjAtlas 450.0 6.7756753 765.0 2.6239488 true
<e> null grassObject grassObjAtlas 450.0 6.7756753 765.0 2.6239488 true
<e> null grassObject grassObjAtlas 455.0 6.8285856 765.0 1.9721822 true
<e> null grassObject grassObjAtlas 455.0 6.8285856 765.0 1.9721822 true
<e> null grassObject grassObjAtlas 460.0 7.3900137 765.0 2.0058274 true
<e> null grassObject grassObjAtlas 460.0 7.3900137 765.0 2.0058274 true
<e> null grassObject grassObjAtlas 465.0 6.800606 765.0 2.7067184 true
<e> null grassObject grassObjAtlas 465.0 6.800606 765.0 2.7067184 true
<e> null grassObject grassObjAtlas 470.0 5.101779 765.0 1.1354758 true
<e> null grassObject grassObjAtlas 470.0 5.101779 765.0 1.1354758 true
<e> null grassObject grassObjAtlas 475.0 4.213105 765.0 2.264892 true
<e> null grassObject grassObjAtlas 475.0 4.213105 765.0 2.264892 true
<e> null grassObject grassObjAtlas 480.0 4.428948 765.0 1.2211074 true
<e> null grassObject grassObjAtlas 480.0 4.428948 765.0 1.2211074 true
<e> null grassObject grassObjAtlas 485.0 5.014949 765.0 1.3690369 true
<e> null grassObject grassObjAtlas 485.0 5.014949 765.0 1.3690369 true
<e> null grassObject grassObjAtlas 490.0 4.2830563 765.0 2.9958656 true
<e> null grassObject grassObjAtlas 490.0 4.2830563 765.0 2.9958656 true
<e> null grassObject grassObjAtlas 495.0 3.713976 765.0 2.7251172 true
<e> null grassObject grassObjAtlas 495.0 3.713976 765.0 2.7251172 true
<e> null grassObject grassObjAtlas 500.0 4.050377 765.0 1.2391777 true
<e> null grassObject grassObjAtlas 500.0 4.050377 765.0 1.2391777 true
<e> null grassObject grassObjAtlas 505.0 4.412093 765.0 1.4752376 true
<e> null grassObject grassObjAtlas 505.0 4.412093 765.0 1.4752376 true
<e> null grassObject grassObjAtlas 510.0 3.5014656 765.0 2.2230206 true
<e> null grassObject grassObjAtlas 510.0 3.5014656 765.0 2.2230206 true
<e> null grassObject grassObjAtlas 515.0 1.6419059 765.0 2.224969 true
<e> null grassObject grassObjAtlas 515.0 1.6419059 765.0 2.224969 true
<e> null grassObject grassObjAtlas 520.0 0.22139007 765.0 2.2360935 true
<e> null grassObject grassObjAtlas 520.0 0.22139007 765.0 2.2360935 true
<e> null grassObject grassObjAtlas 525.0 -0.1250478 765.0 1.3812712 true
<e> null grassObject grassObjAtlas 525.0 -0.1250478 765.0 1.3812712 true
<e> null grassObject grassObjAtlas 530.0 0.083635986 765.0 1.037693 true
<e> null grassObject grassObjAtlas 530.0 0.083635986 765.0 1.037693 true
<e> null grassObject grassObjAtlas 535.0 -0.3883841 765.0 2.8364863 true
<e> null grassObject grassObjAtlas 535.0 -0.3883841 765.0 2.8364863 true
<e> null grassObject grassObjAtlas 540.0 -1.6668597 765.0 1.7675948 true
<e> null grassObject grassObjAtlas 540.0 -1.6668597 765.0 1.7675948 true
<e> null grassObject grassObjAtlas 545.0 -2.9142666 765.0 1.5953946 true
<e> null grassObject grassObjAtlas 545.0 -2.9142666 765.0 1.5953946 true
<e> null grassObject grassObjAtlas 550.0 -3.3849015 765.0 1.3185376 true
<e> null grassObject grassObjAtlas 550.0 -3.3849015 765.0 1.3185376 true
<e> null grassObject grassObjAtlas 555.0 -3.2615144 765.0 1.9239175 true
<e> null grassObject grassObjAtlas 555.0 -3.2615144 765.0 1.9239175 true
<e> null grassObject grassObjAtlas 560.0 -2.7315195 765.0 2.0753112 true
<e> null grassObject grassObjAtlas 560.0 -2.7315195 765.0 2.0753112 true
<e> null grassObject grassObjAtlas 565.0 -3.088982 765.0 2.1891103 true
<e> null grassObject grassObjAtlas 565.0 -3.088982 765.0 2.1891103 true
<e> null grassObject grassObjAtlas 570.0 -2.9456186 765.0 2.1315546 true
<e> null grassObject grassObjAtlas 570.0 -2.9456186 765.0 2.1315546 true
<e> null grassObject grassObjAtlas 575.0 -1.0236732 765.0 2.4813647 true
<e> null grassObject grassObjAtlas 575.0 -1.0236732 765.0 2.4813647 true
<e> null grassObject grassObjAtlas 580.0 1.5343492 765.0 1.2859883 true
<e> null grassObject grassObjAtlas 580.0 1.5343492 765.0 1.2859883 true
<e> null grassObject grassObjAtlas 585.0 4.0457597 765.0 1.1131688 true
<e> null grassObject grassObjAtlas 585.0 4.0457597 765.0 1.1131688 true
<e> null grassObject grassObjAtlas 590.0 5.172842 765.0 1.2490199 true
<e> null grassObject grassObjAtlas 590.0 5.172842 765.0 1.2490199 true
<e> null grassObject grassObjAtlas 595.0 5.1436377 765.0 1.457552 true
<e> null grassObject grassObjAtlas 595.0 5.1436377 765.0 1.457552 true
<e> null grassObject grassObjAtlas 600.0 4.673913 765.0 2.2948163 true
<e> null grassObject grassObjAtlas 600.0 4.673913 765.0 2.2948163 true
<e> null grassObject grassObjAtlas 605.0 5.1215734 765.0 2.6379304 true
<e> null grassObject grassObjAtlas 605.0 5.1215734 765.0 2.6379304 true
<e> null grassObject grassObjAtlas 610.0 4.124202 765.0 2.0905812 true
<e> null grassObject grassObjAtlas 610.0 4.124202 765.0 2.0905812 true
<e> null grassObject grassObjAtlas 615.0 2.3820913 765.0 2.155182 true
<e> null grassObject grassObjAtlas 615.0 2.3820913 765.0 2.155182 true
<e> null grassObject grassObjAtlas 620.0 1.309921 765.0 2.422758 true
<e> null grassObject grassObjAtlas 620.0 1.309921 765.0 2.422758 true
<e> null grassObject grassObjAtlas 625.0 0.50275904 765.0 2.5143409 true
<e> null grassObject grassObjAtlas 625.0 0.50275904 765.0 2.5143409 true
<e> null grassObject grassObjAtlas 630.0 -0.10711157 765.0 1.0992806 true
<e> null grassObject grassObjAtlas 630.0 -0.10711157 765.0 1.0992806 true
<e> null grassObject grassObjAtlas 635.0 -1.5051503 765.0 1.7005446 true
<e> null grassObject grassObjAtlas 635.0 -1.5051503 765.0 1.7005446 true
<e> null grassObject grassObjAtlas 640.0 -2.5281706 765.0 1.2991192 true
<e> null grassObject grassObjAtlas 640.0 -2.5281706 765.0 1.2991192 true
<e> null grassObject grassObjAtlas 645.0 -4.956996 765.0 1.3912283 true
<e> null grassObject grassObjAtlas 645.0 -4.956996 765.0 1.3912283 true
<e> null grassObject grassObjAtlas 650.0 -8.169872 765.0 2.207831 true
<e> null grassObject grassObjAtlas 650.0 -8.169872 765.0 2.207831 true
<e> null grassObject grassObjAtlas 655.0 -11.018251 765.0 2.0497477 true
<e> null grassObject grassObjAtlas 655.0 -11.018251 765.0 2.0497477 true
<e> null grassObject grassObjAtlas 660.0 -8.5892935 765.0 1.8444109 true
<e> null grassObject grassObjAtlas 660.0 -8.5892935 765.0 1.8444109 true
<e> null grassObject grassObjAtlas 665.0 -5.3008285 765.0 2.5265732 true
<e> null grassObject grassObjAtlas 665.0 -5.3008285 765.0 2.5265732 true
<e> null grassObject grassObjAtlas 670.0 -2.6518319 765.0 2.7555656 true
<e> null grassObject grassObjAtlas 670.0 -2.6518319 765.0 2.7555656 true
<e> null grassObject grassObjAtlas 675.0 -0.78396773 765.0 1.0311462 true
<e> null grassObject grassObjAtlas 675.0 -0.78396773 765.0 1.0311462 true
<e> null grassObject grassObjAtlas 680.0 0.8493423 765.0 1.7149047 true
<e> null grassObject grassObjAtlas 680.0 0.8493423 765.0 1.7149047 true
<e> null grassObject grassObjAtlas 685.0 3.5596619 765.0 1.8948729 true
<e> null grassObject grassObjAtlas 685.0 3.5596619 765.0 1.8948729 true
<e> null grassObject grassObjAtlas 690.0 6.0316806 765.0 2.984046 true
<e> null grassObject grassObjAtlas 690.0 6.0316806 765.0 2.984046 true
<e> null grassObject grassObjAtlas 695.0 7.401682 765.0 2.5192401 true
<e> null grassObject grassObjAtlas 695.0 7.401682 765.0 2.5192401 true
<e> null grassObject grassObjAtlas 700.0 7.980592 765.0 2.1190875 true
<e> null grassObject grassObjAtlas 700.0 7.980592 765.0 2.1190875 true
<e> null grassObject grassObjAtlas 705.0 8.314129 765.0 2.4196577 true
<e> null grassObject grassObjAtlas 705.0 8.314129 765.0 2.4196577 true
<e> null grassObject grassObjAtlas 710.0 8.4916935 765.0 1.0694027 true
<e> null grassObject grassObjAtlas 710.0 8.4916935 765.0 1.0694027 true
<e> null grassObject grassObjAtlas 715.0 7.3987536 765.0 1.9935253 true
<e> null grassObject grassObjAtlas 715.0 7.3987536 765.0 1.9935253 true
<e> null grassObject grassObjAtlas 720.0 5.8376656 765.0 1.5275695 true
<e> null grassObject grassObjAtlas 720.0 5.8376656 765.0 1.5275695 true
<e> null grassObject grassObjAtlas 725.0 4.597579 765.0 1.24968 true
<e> null grassObject grassObjAtlas 725.0 4.597579 765.0 1.24968 true
<e> null grassObject grassObjAtlas 730.0 4.18471 765.0 1.5420504 true
<e> null grassObject grassObjAtlas 730.0 4.18471 765.0 1.5420504 true
<e> null grassObject grassObjAtlas 735.0 2.827099 765.0 1.4564754 true
<e> null grassObject grassObjAtlas 735.0 2.827099 765.0 1.4564754 true
<e> null grassObject grassObjAtlas 740.0 1.4947523 765.0 1.4718133 true
<e> null grassObject grassObjAtlas 740.0 1.4947523 765.0 1.4718133 true
<e> null grassObject grassObjAtlas 745.0 -0.52348727 765.0 1.7492481 true
<e> null grassObject grassObjAtlas 745.0 -0.52348727 765.0 1.7492481 true
<e> null grassObject grassObjAtlas 750.0 -3.7369673 765.0 2.8995056 true
<e> null grassObject grassObjAtlas 750.0 -3.7369673 765.0 2.8995056 true
